STT,Link chat,Loại việc,Hệ bài chữa,Gửi giáo án,Mã giáo án,Đường dẫn bài nộp,Trạng thái,Thời gian bắt đầu,Thời gian hoàn thành,Xưng hô
26,https://business.facebook.com/latest/inbox/all?asset_id=397158984167026&nav_ref=redirect_biz_inbox_pages_messages_button&mailbox_id=397158984167026&selected_item_id=100042786798211&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 3,D:\HoangLong_Data\Download\SANG-SANG-ENGLISH-CLUB-APTIS-SV.docx,Đã làm,14:28,14:32,Anh - Em (Mặc định)
27,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100000183717379&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 3,D:\HoangLong_Data\Download\TELEVISION-CLUB-APTIS-SV.docx|D:\HoangLong_Data\Download\ENGLISH-CLUB-APTIS-SV.docx,Đã làm,14:39,14:43,Anh - Em (Mặc định)
28,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100085489591075&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 5,D:\HoangLong_Data\Download\Part 1_  social club.docx|D:\HoangLong_Data\Download\TECHNOLOGY CLUB.docx,Đã làm,15:19,15:23,Anh - Em (Mặc định)
29,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100009275012081&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 4,D:\HoangLong_Data\Download\FITNESS-CLUB.docx,Đã làm,15:32,15:35,Anh - Em (Mặc định)
30,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100082743244666&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 6,D:\HoangLong_Data\Download\HOME-LIVING-CLUB-APTIS-SV.docx|D:\HoangLong_Data\Download\COMMUNITY-CLUB-APTIS-SV.docx,Đã làm,15:44,15:47,Anh - Em (Mặc định)
31,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100025402283928&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 5,D:\HoangLong_Data\Download\Hồng Minh SOCIAL - CLUB - APTIS SV.docx,Đã làm,15:59,16:01,Anh - Em (Mặc định)
32,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100074103461884&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\Walking club.docx|D:\HoangLong_Data\Download\Museum club.docx|D:\HoangLong_Data\Download\Science club.docx|D:\HoangLong_Data\Download\Computer club.docx|D:\HoangLong_Data\Download\Art club.docx,Đã làm,15:59,16:02,Anh - Em (Mặc định)
33,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=61578574774057&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\Travel-cub.docx|D:\HoangLong_Data\Download\Science-club.docx,Đã làm,16:02,16:05,Anh - Em (Mặc định)
34,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100021423157589&thread_type=FB_MESSAGE,Chữa bài,VSTEP,Có,vstep_bài 3,D:\HoangLong_Data\Download\TASK-1-VIẾT-VỀ-KHÓA-HỌC-TIẾNG-VIỆT-CHO-NGƯỜI-BẠN-MỸ.docx|D:\HoangLong_Data\Download\TASK-1-VIẾT-CHO-BẠN-VỀ-TRẬN-ĐẤU-BÓNG-ĐÁ.docx,Đã làm,16:10,16:13,Anh - Em (Mặc định)
35,https://business.facebook.com/latest/inbox/all?asset_id=397158984167026&nav_ref=redirect_biz_inbox_pages_messages_button&mailbox_id=397158984167026&selected_item_id=100080840679411&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 8,D:\HoangLong_Data\Download\PHOTOGRAPHY-LANGUAGE CLUB.docx,Đã làm,16:20,16:23,Anh - Em (Mặc định)
36,https://business.facebook.com/latest/inbox/all?asset_id=397158984167026&nav_ref=redirect_biz_inbox_pages_messages_button&mailbox_id=397158984167026&selected_item_id=100044032141748&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 8,D:\HoangLong_Data\Download\PHOTOGRAPHY-CLUB-APTIS-SV.docx|D:\HoangLong_Data\Download\LANGUAGE-CLUB-APTIS-SV.docx,Đã làm,16:20,16:24,Anh - Em (Mặc định)
37,https://business.facebook.com/latest/inbox/all?asset_id=397158984167026&nav_ref=redirect_biz_inbox_pages_messages_button&mailbox_id=397158984167026&selected_item_id=100088945100577&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\Art-Club-Do-Khanh-Linh.docx|D:\HoangLong_Data\Download\Walking-Club-Do-Khanh-Linh.docx|D:\HoangLong_Data\Download\COMPUTER-CLUB-DO-KHANH-LINH.docx|D:\HoangLong_Data\Download\MUSEM-CLUB-DO-KHANH-LINH.docx|D:\HoangLong_Data\Download\SCIENCE-CLUB-DO-KHANH-LINH.docx,Đã làm,16:24,16:28,Anh - Em (Mặc định)
38,https://business.facebook.com/latest/inbox/all?asset_id=397158984167026&nav_ref=redirect_biz_inbox_pages_messages_button&mailbox_id=397158984167026&selected_item_id=100006009607155&thread_type=FB_MESSAGE,Chữa bài,VSTEP,Có,vstep_bài 7,D:\HoangLong_Data\Download\TASK-2-TOURISM-DISCUSS-PARTLY-AGRRE.docx|D:\HoangLong_Data\Download\TASK-2-SỬ-DỤNG-ĐIỆN-THOẠI-Ở-NƠI-LÀM-VIỆC-DISCUSS-PARTLY-AGREE.docx,Đã làm,16:24,16:29,Anh - Em (Mặc định)
39,https://business.facebook.com/latest/inbox/all?asset_id=397158984167026&nav_ref=redirect_biz_inbox_pages_messages_button&mailbox_id=397158984167026&selected_item_id=100014152321532&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\Debate club.docx,Đã làm,16:37,16:39,Anh - Em (Mặc định)
40,https://business.facebook.com/latest/inbox/all?asset_id=397158984167026&nav_ref=redirect_biz_inbox_pages_messages_button&mailbox_id=397158984167026&selected_item_id=100016958860301&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 8,D:\HoangLong_Data\Download\photography.docx,Đã làm,16:37,16:40,Anh - Em (Mặc định)
41,https://business.facebook.com/latest/inbox/all?asset_id=397158984167026&nav_ref=redirect_biz_inbox_pages_messages_button&mailbox_id=397158984167026&selected_item_id=100008347171546&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\book-club-bài-làm.docx|D:\HoangLong_Data\Download\CAR-CLUB-bai-lam.docx|D:\HoangLong_Data\Download\BUSINESS-CLUB-bai-lam.docx,Đã làm,16:40,16:43,Anh - Em (Mặc định)
42,https://www.facebook.com/messages/t/1365819468521244,Chữa bài,APTIS GENERAL,Có,gen_bài 6,D:\HoangLong_Data\Download\COMMUNITY-CLUB-.docx|D:\HoangLong_Data\Download\HOME-LIVING-.docx,Đã làm,16:40,16:44,Anh - Em (Mặc định)
43,https://www.facebook.com/messages/t/962624709586840,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\Walking-Club.docx,Đã làm,16:44,16:46,Anh - Em (Mặc định)
44,https://www.facebook.com/messages/t/1043954968066501,Chữa bài,VSTEP,Không,,D:\HoangLong_Data\Download\ĐỀ-WRITING-28.doc,Đã làm,16:44,16:44,Anh - Em (Mặc định)
45,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100033549276771&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,VSTEP,Có,vstep_bài 2,D:\HoangLong_Data\Download\Task-1.docx,Đã làm,16:56,16:58,Anh - Em (Mặc định)
46,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100051644580961&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 6,D:\HoangLong_Data\Download\TRUC-LAM-LE-QUYNH-HOME-LIVING-CLUB-APTIS-SV.docx|D:\HoangLong_Data\Download\TRUC-LAM-LE-QUYNH-COMMUNITY-CLUB-APTIS-SV.docx,Đã làm,16:56,17:00,Anh - Em (Mặc định)
1,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100004180080908&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 2,D:\HoangLong_Data\Download\Tăng Minh Tiến + Music Club.docx,Đã làm,17:18,17:20,Anh - Em (Mặc định)
2,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100004435320426&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 5,D:\HoangLong_Data\Download\social-club.docx,Đã làm,17:44,17:49,Anh - Em (Mặc định)
3,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100022083913092&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 8,D:\HoangLong_Data\Download\LANGUAGE-PHOTOGRAPHY-CLUB.docx,Đã làm,17:44,17:50,Anh - Em (Mặc định)
4,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100008279797717&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 3,D:\HoangLong_Data\Download\Hồngg-Nguyễn-Televison-club.docx,Đã làm,17:44,17:51,Anh - Em (Mặc định)
5,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100007416542783&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 4,D:\HoangLong_Data\Download\Dam Thi Ngoc Anh FOOD CLUB.docx,Đã làm,17:51,17:54,Anh - Em (Mặc định)
6,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100000422203837&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,VSTEP,Có,vstep_bài 4,D:\HoangLong_Data\Download\7.docx,Đã làm,17:51,17:55,Anh - Em (Mặc định)
7,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100094311626312&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 8,D:\HoangLong_Data\Download\LANGUAGE.docx|D:\HoangLong_Data\Download\PHOTOGRAPHY-CLUB.docx,Đã làm,17:51,17:57,Anh - Em (Mặc định)
8,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100025224832062&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 3,D:\HoangLong_Data\Download\Nguyễn Ngọc Thanh Vân.docx|D:\HoangLong_Data\Download\Nguyễn Ngọc Thanh Vân (1).docx,Đã làm,17:57,,Anh - Em (Mặc định)
9,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100006281470408&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\SPORTS-CLUB-duong.docx|D:\HoangLong_Data\Download\FASHION-CLUB-duong.docx,Đã làm,17:57,,Anh - Em (Mặc định)
10,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100014971988526&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 2,D:\HoangLong_Data\Download\đức hiếu.docx,Đã làm,17:57,,Anh - Em (Mặc định)
11,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100039465585921&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\CAR-CLUB.ngocbich.docx|D:\HoangLong_Data\Download\Walking-Club-ngocbich.docx|D:\HoangLong_Data\Download\FILM-CLUBngocbich.docx,Đã làm,18:30,18:34,Anh - Em (Mặc định)
12,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100066679562647&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 4,D:\HoangLong_Data\Download\Lê-Kim-Anh-FOOD-LUB.docx|D:\HoangLong_Data\Download\Lê-Kim-Anh-FITNESS-CLUB.docx,Đã làm,18:30,,Anh - Em (Mặc định)
13,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100017372670574&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 5,D:\HoangLong_Data\Download\Đình-Cường-Technology.docx|D:\HoangLong_Data\Download\Đình-Cường-Social.docx,Đã làm,18:12,18:17,Anh - Em (Mặc định)
14,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100079092620017&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,VSTEP,Có,vstep_bài 6,D:\HoangLong_Data\Download\tast-2-local-food-discus-partly-agree.docx,Đã làm,18:17,18:20,Anh - Em (Mặc định)
15,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100017565725852&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 3,D:\HoangLong_Data\Download\Writting.docx|D:\HoangLong_Data\Download\Writting (1).docx,Đã làm,18:17,18:22,Anh - Em (Mặc định)
16,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100000578950838&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\Book-club.docx,Đã làm,18:17,18:23,Anh - Em (Mặc định)
17,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100034625612905&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,VSTEP,Có,vstep_bài 5,D:\HoangLong_Data\Download\Government-Subsidies-for-the-Arts.docx|D:\HoangLong_Data\Download\Government-Subsidies-for-the-Arts (1).docx|D:\HoangLong_Data\Download\Fast-Food.docx,Đã làm,18:23,18:27,Anh - Em (Mặc định)
18,https://business.facebook.com/latest/inbox/messenger?asset_id=397158984167026&selected_item_id=100014602568069&thread_type=FB_MESSAGE&mailbox_id=397158984167026,Chữa bài,APTIS GENERAL,Có,gen_bài 8,D:\HoangLong_Data\Download\Pham Thao Nguyen - Photography Club.docx,Đã làm,18:38,18:40,Anh - Em (Mặc định)
1,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100031195763734&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 3,D:\HoangLong_Data\Download\Nguyen-Nhat-Linh-Television-club.docx,Đã làm,6:22,6:25,Anh - Em (Mặc định)
2,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100019480114291&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 6,D:\HoangLong_Data\Download\Nguyen Anh Ngữ của COMMUNITY-CLUB-APTIS-SV.docx,Đã làm,6:22,6:27,Anh - Em (Mặc định)
3,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100052121693387&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,en_bào 6,D:\HoangLong_Data\Download\Writing.docx|D:\HoangLong_Data\Download\Writing (1).docx,Đã làm,6:27,6:29,Anh - Em (Mặc định)
4,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100068009785736&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 2,D:\HoangLong_Data\Download\Thục liên + music club.docx,Đã làm,6:27,6:30,Anh - Em (Mặc định)
5,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100045484866941&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 5,D:\HoangLong_Data\Download\SOCIAL-CLUB.docx|D:\HoangLong_Data\Download\TECHNOLOGY-CLUB.docx,Đã làm,6:31,6:34,Anh - Em (Mặc định)
6,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=61578574774057&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\Computer-club.docx|D:\HoangLong_Data\Download\Art-Club.docx,Đã làm,6:31,6:35,Anh - Em (Mặc định)
7,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100015640154908&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\minh thu.docx,Đã làm,6:35,6:38,Anh - Em (Mặc định)
8,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100035358051214&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 2,D:\HoangLong_Data\Download\Lương-Cẩm-Tú-MUSIC-CLUB.docx,Đã làm,6:41,6:44,Anh - Em (Mặc định)
9,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100049680133045&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 2,D:\HoangLong_Data\Download\MUSIC-CLUB-NGUYEN-THI-NGAN-B2.docx,Đã làm,6:41,6:45,Anh - Em (Mặc định)
10,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100017854815308&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 4,D:\HoangLong_Data\Download\Lệ-Thuỷ-FITNESS-CLUB.docx|D:\HoangLong_Data\Download\Lệ-Thuỷ-Writing_-food-club-APTIS-SV.docx|D:\HoangLong_Data\Download\Lệ-Thuỷ-Television-club.docx|D:\HoangLong_Data\Download\Lệ-Thuỷ-ENGLISH-CLUB.docx,Đã làm,6:45,6:49,Anh - Em (Mặc định)
11,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100051127891904&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 3,D:\HoangLong_Data\Download\Television-Club.docx,Đã làm,6:45,6:50,Anh - Em (Mặc định)
12,https://www.facebook.com/messages/t/718579994438926,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\HOME-LIVING-CLUB.docx,Đã làm,6:57,6:59,Anh - Em (Mặc định)
13,https://www.facebook.com/messages/t/1916215165767379,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\Film-Club-chưa-chữa.docx|D:\HoangLong_Data\Download\COMPUTER-CLUB (1).docx,Đã làm,6:57,7:00,Anh - Em (Mặc định)
14,https://www.facebook.com/messages/t/933227889327778,Chữa bài,VSTEP,Không,,D:\HoangLong_Data\Download\Đề-25.docx,Đã làm,7:00,7:02,Anh - Em (Mặc định)
15,https://www.facebook.com/messages/t/1316047457352957,Chữa bài,VSTEP,Không,,D:\HoangLong_Data\Download\hồng nhung.docx,Đã làm,7:00,7:03,Anh - Em (Mặc định)
16,https://www.facebook.com/messages/t/2154721762051459,Chữa bài,APTIS GENERAL,Có,gen_bài 5,D:\HoangLong_Data\Download\SOCIAL.docx|D:\HoangLong_Data\Download\TECHNOLOGY.docx,Đã làm,7:03,7:07,Anh - Em (Mặc định)
17,https://www.facebook.com/messages/t/1407808377534414,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\COMPUTER-CLUB-Mỹ-Trang.docx|D:\HoangLong_Data\Download\MUSEUM-CLUB-Mỹ-Trang.docx,Đã làm,7:03,7:07,Anh - Em (Mặc định)
18,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100053993285739&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\_WALKING CLUB- Bang.docx,Đã làm,7:10,7:12,Anh - Em (Mặc định)
19,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100022253812536&thread_type=FB_MESSAGE,Chỉ gửi giáo án,,Có,gen_bài 7,,Đã làm,7:52,7:53,Anh - Em (Mặc định)
20,https://www.facebook.com/messages/t/24563076116664238,Chữa bài,APTIS GENERAL,Có,gen_bài 6,D:\HoangLong_Data\Download\COMMUNITY-CLUB.docx|D:\HoangLong_Data\Download\HOME-LIVING-CLUB.docx,Đã làm,8:45,8:48,Anh - Em (Mặc định)
1,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100057655419305&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\Nam Thành- walking club.docx,Đã làm,19:01,19:04,Anh - Em (Mặc định)
2,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100094311626312&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\WALKING-CLUB.docx,Đã làm,19:01,19:05,Anh - Em (Mặc định)
3,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100015640154908&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Không,,D:\HoangLong_Data\Download\minh thư.docx,Đã làm,19:12,19:17,Anh - Em (Mặc định)
4,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100037908044896&thread_type=FB_MESSAGE,Chữa bài,APTIS GENERAL,Có,gen_bài 2,D:\HoangLong_Data\Download\Ly-Tuan-Anh-MUSIC-CLUB.docx,Đã làm,19:17,19:20,Anh - Em (Mặc định)
5,https://business.facebook.com/latest/inbox/all/?asset_id=397158984167026&mailbox_id=397158984167026&selected_item_id=100007701250828&thread_type=FB_MESSAGE,Chữa bài,VSTEP,Có,vstep_bài 3,D:\HoangLong_Data\Download\hoàng bảo.docx,Đã làm,19:31,19:33,Anh - Em (Mặc định)
